,melon_id,댓글,processed_comment
974,pino3417,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앞으로 10년간 아니 그 이상 봄을 대표하는 노래가 아닐까,"['앞', '아니다', '그', '이상', '봄', '대표', '하다', '노래', '아니다']"
975,도뉘이,zzㅋㅋㅋㅋㅋ봄이라 생각나서 들으러 왔는데 혹시나 하고 봤더니 차트인ㄷㄷ,"['봄', '생각나다', '들다', '오다', '혹시', '하다', '보다', '차트']"
976,악캭켁,벚꽃좀비니 뭐니해도 봄되면 제일 먼저 생각남ㅋㅋㅋㅋ,"['벚꽃', '좀비', '뭐', '해도', '보다', '면', '제일', '먼저', '생각나다']"
977,탈퇴한 회원,역시 벚꽃연금,"['역시', '벚꽃', '연금']"
978,르네루,좀비새기 30등대 진입ㄷㄷ,"['좀비', '새다', '진입']"
979,탈퇴한 회원,지겹다 ㅋㅋ,['지겹다']
980,쟇휘,질리는데 계속들어도좋음 ㅈ1ㄴ뭐지,"['질리다', '계속', '어도', '좋다', '뭐']"
981,muzi1938,"이노래가 진짜 대박인 이유는
사람들이 이노래를 들으면 이앨범에있는 다른음악, 장범준의 다른앨범에 있는 음악도 들어볼까 하면서 전부다 한번씩은 찾아듣기때문 황금알을 낳는거위다","['노래', '진짜', '대박', '이유', '사람', '노래', '들다', '앨범', '있다', '음악', '장범준', '앨범', '있다', '음악', '들다', '보다', '하다', '전부', '한번', '찾아듣다', '때문', '황금알', '낳다', '거위']"
982,bookgy,연금 드리러 왔습니당,"['연금', '드리다', '오다']"
983,탈퇴한 회원,이제 순위 더 올라가겠네요 ㅋㅋㅋ 벌써 어디서 벚꽃 날리는 소리가,"['이제', '순위', '더', '올라가다', '벌써', '벚꽃', '날리다', '소리']"
984,이것만10년,"봄노래 달달하게 들으면 좋음
재생 다운로드
그럴 수밖에
김동률
그럴 수밖에","['봄', '노래', '달달', '하다', '들다', '좋다', '재생', '다운로드', '그렇다', '수', '김동률', '그렇다', '수']"
985,PUNCH_LINE,미세먼지 휘날리며~~♪,"['미세먼지', '휘날리다']"
986,이상진,나중에는 우리나라를 대표하는 음악인 아리랑 수준될듯,"['나중', '우리나라', '대표', '하다', '음악인', '아리랑', '수준', '되다']"
987,gusrud375,"차트에 보이는 거 보니 봄은 봄이네.
덕분에 나도 플레이~♪","['차트', '보이다', '거', '보다', '봄', '봄', '덕분', '나다', '플레이']"
988,탈퇴한 회원,매년 봄이 되면 차트에 올라오네 ㄷㄷ 그만큼 노래도 좋은듯,"['매년', '봄', '되다', '차트', '올라오다', '노래', '좋다', '듯']"
989,나중에_꽃_필때_만나자,어서오세요 벚꽃좀비...ㅎㅎㅎㅎㅎㅎㅎㅎ,"['어서', '오다', '벚꽃', '좀비']"
990,Epe,차트 순위가 높은 걸 보니 오늘은 따뜻한 봄이군요,"['차트', '순위', '높다', '걸', '보다', '오늘', '따뜻하다', '보다']"
991,nalorlomd,"군복무중에 연금받는 장범준...
이노래가 보이는거 보니까 봄이 공식적으로 왔네요","['군복무', '연금', '받다', '장범준', '노래', '보이다', '보', '봄', '공식', '오다']"
992,huije123,오늘 날씨 각이다 ㅋㅋㅋ,"['오늘', '날씨', '각']"
993,효일러,슬...슬 깨어나실 때가 된거 같습니다.....ㅋㅋㅋㅋㅋㅋㅋ,"['슬', '슬', '깨어나다', '때', '된거', '같다']"
994,한영,"버스커버스커의 앨범 한줄평
""띵곡 다음 띵곡""","['버스커버스커', '앨범', '줄평', '띵곡', '다음', '띵곡']"
995,숲속의플룻,노래 좋네ㅠㅠ 가사도 좋고 그치만 봄이 좋냐 들으러 가야지..벚꽃 빨리 져라..,"['노래', '좋다', '가사도', '좋다', '그치다', '봄', '좋다', '들다', '가야', '벚꽃', '지다']"
996,희준,여김없이 올해도 벛꽃좀비가... 벛꽃연금..컹s....,"['여기다', '올해', '벛꽃좀비', '벛꽃', '연금', '컹']"
997,a_a___x,"진짜 노래 잘만들었다
질려서 안들을라고 해도 입에서 계속 흥얼거리고 있음ㅋㅋㅋㅋ","['진짜', '노래', '만들다', '질리다', '들다', '해도', '입', '계속', '흥얼거리다', '있다']"
998,Vi6lla9in,진짜 언제들어도 안질린다..개띵곡,"['진짜', '언제', '어도', '안질리다', '개띵곡']"
999,하나코12,후....이젠 거리마다 이노래가나오는 시기가왓군..안녕 벛꽃들아,"['후', '젠', '거리', '노래', '나오다', '시기', '왓', '안녕', '벛꽃들']"
1000,그러다밥이찾아오면,봄캐롤 ㅎㅇ,"['봄', '캐롤']"
1001,magic_s,하트31만 돌파!,"['하트', '돌파']"
1002,신비의아리아,봄엔 진짜 벚꽃엔딩이 젤 좋은 거 같음ㅋㅋ 순위 쭉쭉 오르자!,"['봄', '진짜', '벚꽃', '엔딩', '젤', '좋다', '거', '같다', '순위', '쭉쭉', '오르다']"
1003,띵곡을_찾아서,27업 실화????,"['업', '실화']"
1004,제주산김한빈,오늘날씨엔 이노래가 딱이다,"['오늘날', '노래', '딱이다']"
1005,NoeIcozyboy,이곡 첨나올때는 미세먼지도 없었는데..하,"['이곡', '나오다', '때', '미세먼지', '없다']"
1006,기간제_26481,와 벚꽃연금,"['오다', '벚꽃', '연금']"
1007,탈퇴한 회원,봄이 오네요,"['봄', '오다']"
1008,늅늅22,좀비가 또..,"['좀비', '또']"
1009,탈퇴한 회원,봄이 왓네요,"['봄', '왓네']"
1010,Lianen_,이 노래만 들으면 설레요ㅜㅜ 머릿속에 저절로 따스한 햇살과 살랑살랑 부는 바람에 벚꽃잎 흩날리는 게 그려지는 노래,"['이', '노래', '들다', '설레다', '머릿속', '저절로', '따스하다', '햇살', '불다', '바람', '벚꽃', '잎', '흩날리다', '게', '그려지다', '노래']"
1011,탈퇴한 회원,올라온다 올라온다,"['올라오다', '올라오다']"
1012,fasdfaf,먼지엔딩 가즈아 ㅏㅏ ㅏ,"['먼지', '엔딩', '가즈']"
1013,눈사람_Uk,오늘 날씨가 진짜다. 가즈아!!!,"['오늘', '날씨', '진짜', '가즈']"
1014,탈퇴한 회원,왜 이 노래만 들으면 이유도 없는데 미친듯이 설렐까 나만 설레나 뭔가 기분이 들뜨면서 좋아지고 설렌다 진짜,"['왜', '이', '노래', '들다', '이유', '없다', '미치다', '설레다', '나', '설레다', '뭔가', '기분', '들뜨다', '좋아지다', '설레다', '진짜']"
1015,최재성,뭔 말이 필요하냐 가즈아!!!!!!,"['말', '필요하다', '가즈']"
1016,진심으로LOVE,이때 16이였는데 벌써 22살....,"['때', '이다', '벌써', '살']"
1017,주자매.,역시 이쯤되니 또 차트에 올라오는구먼 진짜 레전드다...,"['역시', '이쯤', '되다', '또', '차트', '올라오다', '진짜', '레전드']"
1018,탈퇴한 회원,이노래망하겠다 봄이짧아서,"['노래', '망하다', '봄', '짧다']"
1019,composer5,이 노래만한 게 없지,"['이', '노래', '게', '없다']"
1020,isg0215,봄새벽에 혼자 누워서 이 노래들으면 기분이 정말 몽글함,"['봄', '새벽', '혼자', '눕다', '이', '노래', '들다', '기분', '정말', '몽글하다']"
1021,최지선.,여수가고싶으다.,"['여수', '가다']"
1022,집사야물좀떠와라,또 왔네ㅋㅋ올해는 작년만큼 언급도 없었는데ㅋㅋㅋㅋ꽃피면 이노래 생각나는게 마냥웃김ㅋㅋㅋ,"['또', '오다', '올해', '작년', '언급', '없다', '꽃피', '이노', '생각나다', '마냥', '웃기다']"
1023,여신님.com,올해도 역시나,"['올해', '역시']"
1024,2SJ_,"그가 돌아왔다...
그 이름 벚..꽃..좀...비...
차트인 했네","['그', '돌아오다', '그', '이름', '벚', '꽃', '좀', '비', '차트', '하다']"
1025,국눅둑룩묵,듣고듣고 또 들어도 내년에 다시듣고싶은 no.1노래가 있다면 이노래일까.......,"['듣다', '듣다', '또', '들다', '내년', '다시', '듣다', '노래', '있다', '노래', '이다']"
1026,대장._.나무,부럽다 범준이형.. 벚꽃연금,"['부럽다', '범준', '이형', '벚꽃', '연금']"
1027,땅콩버터쨈,좀비가 살아났다!!,"['좀비', '살아나다']"
1028,탈퇴한 회원,1위 가즈앜ㅋㅋ,"['위', '가즈']"
1029,Wigs,와 ㅁㅊ 50위 ㅋㅋ 또 시작됬다,"['오다', '위', '또', '시작', '되다']"
1030,소소풀,"그 어떤 노래보다 봄이 오면 설레는 그 감정,봄 바람, 봄향기가 이 노래에 많이 묻어있음( ⁼̴̤̆◡̶͂⁼̴̤̆ ) 너무좋아 ♥","['그', '어떻다', '노래', '봄', '오다', '설레다', '그', '감정', '봄', '바람', '봄', '향기', '이', '노래', '묻다', '좋다']"
1031,ㅡㅡㅡㅡㅡㅡㅡㅡ.,"시작됬다 거의 봄 알림종 수준임 이노래 ㅜㅜㅜㅜㅜㅜㅜㅠㅠㅜㅜㅠㅜㅜㅜ
근데 몇년이 지나도 이노랜 띵곡이네 ♡","['시작', '되다', '거의', '봄', '알림', '종', '수준', '임', '이노', '년', '지나다', '이노', '랜', '띵곡']"
1032,MH_Son,올해도 또 찾아왔네,"['올해', '또', '찾아오다']"
1033,magic_s,올해도 어김없이 이 계절 이 노래가! ㅋㅋ,"['올해', '이', '계절', '이', '노래']"
1034,은쟈임,ㅠㅠㅜㅜㅜ또 시작이다 설렌다 이노래 들으면 다 때려치고 놀러가고싶고 여행가고싶어짐...ㅠㅠㅜ,"['또', '시작', '설레다', '이노', '들다', '때리다', '놀다', '가다', '여행가', '싶다', '짐']"
1035,파란물든하늘,"그 시즌이 도래했다!ㅋㅋㅋ
벚꽃연금!!","['그', '시즌', '도래', '하다', '벚꽃', '연금']"
1036,가끔어쩌다문득,"진짜 봄노래로 이노래 이길 노래는 나오긴하려나...
봄오면 이노래생각나고 이노래들으면 봄생각나고ㅋ","['진짜', '봄', '노래', '이노', '이기다', '노래', '나오다', '보다', '노래', '생각나다', '노래', '들다', '봄', '생각나다']"
1037,베인-,21위 상승해서 78위... ㄷㄷ,"['위', '상승', '하다', '위']"
1038,gksrhdms00,크 벚꽃좀비 ㅠㅠㅠㅠ 너무좋아요 봄만되면 이노래 안듣는게이상하죠,"['크다', '벚꽃', '좀비', '좋다', '봄', '되다', '이노', '듣다', '이상하다']"
1039,달의심판자,이제 봄이구나..!!시작인가보니,"['이제', '봄', '시작', '보다']"
1040,땅뚜룽,벚꽃연금의 계절,"['벚꽃', '연금', '계절']"
1041,싸쓰쓰쓰쓰쓰,거의뭐~!!각설이 급 ㅋㅋㅋㅋ,"['거의', '뭐', '각설이', '급']"
1042,choisy_,올라온다,['올라오다']
1043,Wigs,이제 본격적인 봄인가,"['이제', '본격', '봄']"
1044,탈퇴한 회원,나의 20살 봄,"['나', '살', '봄']"
1045,윈스턴장인,또오셧네요,['또오셧네']
1046,ljw7048,이제 봄인가봄,"['이제', '봄', '봄']"
1047,blueuna,오오오,['오오오']
1048,써리.,추워져서 다시 순위내려갔네,"['추워지다', '다시', '순위', '내려가다']"
1049,산림청개굴,지금은 아니다. 4월에 벚꽃으로 거리가 물들 무렵에 다시 만나자,"['지금', '아니다', '벚꽃', '거리', '물들다', '무렵', '다시', '만나다']"
1050,단단복,이게 총합 스트리밍시간으로 역주행하면 고려시대로 간다고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['이', '합', '스트리밍', '시간', '역주행', '하다', '고려시대', '간다']"
1051,ekwhwbxp,아직은 좀 쌀쌀하긴 한데 이제 다음주만 되면 슬슬 보일 듯,"['은', '좀', '쌀쌀하다', '이제', '다음주', '되다', '슬슬', '보이다', '듯']"
1052,현호,"스물스물 기어 올라온다
범준형 군대에서 힘냉","['스물', '스물', '기어', '올라오다', '범준', '군대', '힘내다']"
1053,코코모시와,지겨운데 매년 찾게됨 ㅋㅋ,"['지겹다', '매년', '찾다', '되다']"
1054,신비의아리아,벚꽃피면 이노래만 들음 ㅎㅎ,"['벚꽃', '피', '노래', '들다']"
1055,힐링받는중,"안에 갇혀 살아도 봄 인지 알수있는 봄 4대 연금 노래들 벚꽃엔딩 , 봄봄봄 , 봄이 좋냐, 봄 사랑 벚꽃말고","['안', '갇히다', '살다', '봄', '인지', '알다', '봄', '대다', '연금', '노래', '벚꽃', '엔딩', '봄봄봄', '봄', '좋다', '봄', '사랑', '벚꽃']"
1056,nibpxi96,다시 좋아요 1위!,"['다시', '좋다', '위']"
1057,prettybo2,장범준이 2016년까지 46억 번 노래 그럴만함,"['장범준', '번', '노래', '그렇다', '함']"
1058,HYUNAAAA,우와 이렇게 좋아요 수 많은 노래 처음 봤다,"['좋다', '수', '많다', '노래', '처음', '보다']"
1059,빙수아아,벚꽃엔딩을 이길 다른 봄 노래는 나올까?,"['벚꽃', '엔딩', '이기다', '다른', '봄', '노래', '나오다']"
1060,빙수아아,저작권 매 해 들어오겠네 .. 대단 !!!,"['저작권', '매', '해', '들어오다', '대다']"
1061,yjyj2005,봄만돼면차트진입 ㄷㄷ ..,"['봄', '돼다', '차트', '진입']"
1062,몽환성,이제올라올때안뙜나 범준아 뭐하냐 통장에 연금들어온다 관리해라,"['이제', '올라오다', '때안뙜', '범준', '뭐', '하다', '통장', '연금', '들어오다', '관리', '하다']"
1063,냄새영구,근데 웃긴게 12년도 노래인데 왜 이번년도에 나온노래인거같냐ㅡㅡ 뭔노래가 이렇게 세련된거야..ㅋㅋㅋ18년이라고...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ개신기해 역시조앙 ㅋㅋㅋㅋㅋㅋㅋ이거리으으으을 두리거러용~,"['웃기다', '노래', '왜', '이번', '년도', '나오다', '노래', '같다', '노래', '세련되다', '개다', '기해', '역시', '조앙', '거리', '두리', '거러용']"
1064,탈퇴한 회원,벚꽃좀비,"['벚꽃', '좀비']"
1065,로윈__,"헤.... 좋아요 30만에 벌써 6년되기까지...
처음 나왔을 때가 기억나는데
시간 참 빠르다
재생 다운로드
벚꽃 엔딩
버스커 버스커
버스커 버스커 1집","['헤', '좋다', '벌써', '처음', '나오다', '때', '기억나다', '시간', '차다', '빠르다', '재생', '다운로드', '벚꽃', '엔딩', '버스커', '버스커', '버스커', '버스커', '집']"
1066,아맞다가스불,스멀 스멀~ 올라온다,"['스멀', '스멀', '올라오다']"
1067,짜냥하는여친,진짜 차트 괴물이네ㅋㅋㅋㅋㅋㅋㅋ 봄만되면 항상 차트에있네ㅋㅋㅋㅋㅋ,"['진짜', '차트', '괴물', '봄', '되다', '항상', '차트', '있다']"
1068,rmarbfskan,봄 노래로 딱이다,"['봄', '노래', '딱이다']"
1069,바라만보던너를,봄만 되면 늘 순위권에 올라오는.... 이 노래,"['봄', '되다', '늘', '순위', '올라오다', '이', '노래']"
1070,Bobobokkkk,"그냥 이게 멜론차트에 보인다 싶으면 가볍게입고나가고 안보이면 외투하나 챙겨나가면됨
이정도면 겨울 - 봄 간절기 기상청 수준.","['그냥', '이', '멜론', '차트', '보이다', '싶다', '가볍다', '입다', '나가다', '안보', '이면', '외투', '하나', '챙기다', '나가다', '되다', '정도', '겨울', '봄', '간절', '기', '기상청', '수준']"
1071,JJJHHHHHHHH,역주행은 시작이됩니다,"['역주행', '시작', '되다']"
1072,박지연_.,좋은걸 어떡해 ㅋㅋㅋ 대표봄송이다,"['좋다', '어떻다', '해', '대표', '봄', '송이']"
1073,hong6442,오늘 미세먼지에 쌀쌀한데62위?????,"['오늘', '미세먼지', '쌀쌀하다', '위']"
1074,강동규,10위 안으로 가즈아,"['위', '안', '가즈']"
1075,탈퇴한 회원,좀비송 ㅋㅋ,"['좀비', '송']"
1076,노노노다버니,장봄준 그자체..,"['장봄준', '자체']"
1077,핑크o핑크,벚꽃연금은 계속된다,"['벚꽃', '연금', '계속', '되다']"
1078,치돌띵,"이번해는 안오나 했다
근데 또 들었는데 또 좋아...","['이번', '하다', '알다', '하다', '또', '들다', '또', '좋다']"
1079,귀리귀리귀리귀리,이야 또 왔어... ㅋㅋㅋ,"['또', '오다']"
1080,skyjin18이찬진,멜론하트1위역전했넹,"['멜론', '하트', '위', '역전', '했넹']"
1081,백승원,가즈아ㅏㅏ,['가즈']
1082,황대은,이제 연금이 다시 온다..,"['이제', '연금', '다시', '오다']"
1083,탈퇴한 회원,벚꽃민욬ㅋㅋㅋㅋㅋㅋㅋ,"['벚꽃', '민요']"
1084,Guba,벚꽃연금....,"['벚꽃', '연금']"
1085,현아,온다 그..노래가 온다 다시온다..ㅋㅋ,"['오다', '그', '노래', '오다', '다시', '오다']"
1086,xxxmarshmello,"버스커버스커 돌아와주세요
신이시여...","['버스커버스커', '돌아오다', '신다']"
1087,진초애,혹시나해서 스크롤 내려봤는데 벌써 진입했군여..ㄷㄷ 70위권..으어어,"['혹시', '하다', '스', '크롤', '내다', '보다', '벌써', '진입', '하다', '군', '위']"
